"incident_id","category","subcategory","product","vendor","confidence_score","self_resolved","rationale","keywords_identified","root_cause_indicator","root_cause"
"INC47980819","ProcessInformational","OperationalEvents","Informational Ticket","","0.92","False","Description explicitly states it is an informational-only self-service ticket with no support needed, which maps to ProcessInformational > OperationalEvents > Informational Ticket.","['Self-Service', 'Information ticket', 'no support']","Unknown","No incident to resolve; informational-only request."
"INC47980820","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","States ‘No Help Desk support needed: self-resolved’, matching User Self-Resolved under ProcessInformational > OperationalEvents.","['self-resolved', 'no help desk']","User_Error","Issue corrected by user without assistance; likely minor usage or configuration correction."
"INC47980319","UserAccessAuthentication","DirectoryServices","User Provisioning","","0.78","False","Employment status incorrectly showing Leave of Absence in ‘Secure’ suggests an identity/provisioning status issue, aligning with UserAccessAuthentication > DirectoryServices > User Provisioning.","['Employment Status', 'Leave Of Absence', 'Secure', 'provisioning']","Data_Issue","Incorrect HR/provisioning data sync causing user marked as LOA in Secure."
"INC47980836","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","‘No Help Desk support needed: self-resolved’ maps to ProcessInformational > OperationalEvents > User Self-Resolved.","['self-resolved', 'no help desk']","User_Error","User resolved their own issue; likely minor usage or configuration fix."
"INC47980328","Hardware","PeripheralMalfunction","Monitor","","0.95","False","‘monitor | black scree/no display’ indicates a monitor peripheral malfunction, matching Hardware > PeripheralMalfunction > Monitor.","['monitor', 'black screen', 'no display']","Infrastructure","Monitor hardware failure or cabling/power issue leading to no display."
"INC47980881","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","‘No Help Desk support needed: self-resolved’ directly maps to User Self-Resolved.","['self-resolved', 'no help desk']","User_Error","User corrected the issue without support."
"INC47980884","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Same phrasing indicates the issue was self-resolved; classification is User Self-Resolved.","['self-resolved', 'no help desk']","User_Error","Issue addressed by user; likely minor usage or settings correction."
"INC47980513","ProcessInformational","OperationalEvents","Documentation Request","","0.92","False","‘Informational - Submit a Documentation Only Ticket’ aligns to Documentation Request under OperationalEvents.","['Informational', 'Documentation Only']","Unknown","Documentation-only informational ticket; no incident cause."
"INC47980612","PerformanceOptimization","SystemPerformance","Thermal/Throttling","","0.9","False","Symptoms of loud/constant fan and hot computer indicate thermal issues and possible throttling, mapping to PerformanceOptimization > SystemPerformance > Thermal/Throttling.","['CPU fan loud', 'running constantly', 'computer runs hot']","Capacity","Excessive CPU load or inadequate cooling causing overheating and thermal throttling."
"INC47980928","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","‘No Help Desk support needed: self-resolved’ maps to User Self-Resolved.","['self-resolved', 'no help desk']","User_Error","User corrected the issue; no support required."
"INC47980936","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Ticket explicitly states no help desk support needed and was self-resolved, which matches ProcessInformational > OperationalEvents > User Self-Resolved.","['self-resolved', 'No Help Desk support needed']","Unknown","Issue was resolved by the user; cause not specified."
"INC47980944","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Ticket explicitly states no help desk support needed and was self-resolved, aligning with User Self-Resolved informational event.","['self-resolved', 'No Help Desk support needed']","Unknown","Issue was resolved by the user; cause not specified."
"INC47980963","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Description clearly indicates self-resolved with no help desk needed.","['self-resolved', 'No Help Desk support needed']","Unknown","Issue was resolved by the user; cause not specified."
"INC47980757","Hardware","PeripheralMalfunction","Monitor","","0.9","False","External monitor display issues indicate a malfunction with a hardware peripheral (monitor).","['Hardware', 'External Monitor', 'Display Issues']","Infrastructure","External monitor or cable/port malfunction causing display problems."
"INC47981002","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Marked as self-resolved with no help desk intervention, matching User Self-Resolved.","['self-resolved', 'No Help Desk support needed']","Unknown","Issue was resolved by the user; cause not specified."
"INC47981004","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Explicitly states self-resolved; fits informational event User Self-Resolved.","['self-resolved', 'No Help Desk support needed']","Unknown","Issue was resolved by the user; cause not specified."
"INC47981007","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Self-resolved, no help desk needed, matches User Self-Resolved classification.","['self-resolved', 'No Help Desk support needed']","Unknown","Issue was resolved by the user; cause not specified."
"INC47981016","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Self-resolved per description; aligns with ProcessInformational > OperationalEvents > User Self-Resolved.","['self-resolved', 'No Help Desk support needed']","Unknown","Issue was resolved by the user; cause not specified."
"INC47980749","Software","OSProblems","Update","","0.8","False","Missing applications following an update suggests an OS update issue impacting installed apps.","['Missing Applications', 'update']","Change_Related","Recent update likely removed or reset applications leading to them missing."
"INC47980823","Hardware","DeviceFailure","Other","","0.75","False","'Hardware - No Power' indicates a device failure but the specific device is not identified, so classify under DeviceFailure > Other.","['Hardware', 'No Power']","Infrastructure","Hardware power/battery failure preventing device from powering on."
"INC47980657","UserAccessAuthentication","IdentityAccess","Windows Hello","","0.85","False","Login requirement specifies Windows Hello or smart card, which maps to identity/authentication and the Windows Hello product.","['Windows Hello', 'smart card', 'login', 'policy requirement']","Security","Security policy requires Windows Hello or smart card; user likely not enrolled or attempting unsupported login method."
"INC47980993","CloudInfrastructure","Virtualization_Remote","Citrix Issues","","0.9","False","Genesys Workspace failing to open/start via Citrix indicates a remote virtualization/Citrix issue.","['Genesys Workspace', 'Citrix', 'opening', 'starting', 'Orange']","Infrastructure","Citrix application launch issue in the specified environment."
"INC47980567","UserAccessAuthentication","IdentityAccess","Password Reset","","0.95","False","Unable to login and request to reset TOPS password is a password reset identity/authentication incident.","['TOPS', 'UNET', 'ORS', 'Unable to login', 'Reset password']","User_Error","User forgot or has an expired TOPS password causing login failure."
"INC47980984","Hardware","DeviceFailure","Endpoint","","0.75","False","Computer not completing initial boot sequence suggests a device hardware failure; device type unspecified so Endpoint fits.","['Hardware', 'Computer', 'Initial boot', 'Not completing boot']","Infrastructure","Hardware fault preventing successful POST/boot."
"INC47980772","EndpointManagement","Enrollment_Compliance","MDM/Intune","","0.85","False","Mobile access to Teams/Outlook tied to M365 Intune points to device enrollment/compliance management.","['M365', 'Intune', 'Mobile', 'Teams', 'Outlook', 'Access']","Configuration","Device not enrolled or non-compliant in Intune causing conditional access blocks for mobile apps."
"INC47980495","UserAccessAuthentication","IdentityAccess","Windows Hello","","0.85","False","Windows Hello PIN not working is an authentication issue specific to Windows Hello.","['Windows Hello', 'PIN', 'Not working']","Configuration","Windows Hello PIN/TPM profile desynced or corrupted, preventing PIN authentication."
"INC47980953","Network","VPN_RemoteAccess","Cisco Secure","Cisco","0.95","False","Cisco Secure Client unable to connect to VPN with Comcast LAN points to VPN remote access, Cisco Secure client.","['Cisco Secure Client', 'VPN', 'Unable to connect', 'Comcast', 'LAN']","Third_Party","Comcast ISP/LAN connectivity issue interfering with VPN connection."
"INC47980965","Network","VPN_RemoteAccess","Cisco Secure","Cisco","0.95","False","Cisco Secure Client issue with personal ISP (Xfinity) and gateway implies VPN remote access via Cisco Secure.","['Cisco Secure Client', 'Personal ISP', 'Xfinity', 'Wired', 'Gateway connection issues']","Third_Party","Xfinity ISP/gateway connectivity problems preventing stable VPN connection."
"INC47980992","UserAccessAuthentication","IdentityAccess","Password Reset","","0.98","False","Explicit request to change/reset MS domain password maps to identity access password reset.","['Change', 'Reset', 'MS Domain Password', 'Windows']","User_Error","User needs password reset due to forgotten or expired domain password."
"INC47980826","EndpointManagement","Security_Baselines","Disk Encryption","","0.9","False","BitLocker recovery key prompt after startup is tied to disk encryption security baseline.","['BitLocker', 'Recovery Key', 'Startup', 'Prompt']","Change_Related","Boot/TPM configuration change (e.g., Windows update or BIOS/TPM change) triggered BitLocker recovery."
"INC47980706","Network","VPN_RemoteAccess","Cisco Secure","Cisco","0.88","False","Mentions Cisco Secure Client and inability to connect, which aligns with VPN remote access issues using the Cisco Secure client.","['Cisco Secure Client', ""can't connect"", 'VPN', 'remote access']","Unknown","User unable to establish VPN connection via Cisco Secure client; specific cause (authentication, client, or profile) not provided."
"INC47980812","EndUserSupport","SupportRequests","Service Requests","","0.92","False","Request to install or uninstall via AppStore is a service/action request rather than an incident.","['Install', 'Uninstall', 'AppStore', 'request']","User_Error","User submitted install/uninstall need via incident; should be handled through AppStore service request process."
"INC47980178","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Title explicitly states no help desk support needed and self-resolved.","['self-resolved', 'no support needed']","Unknown","Issue was resolved by the user without help desk intervention."
"INC47980203","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Title explicitly states no help desk support needed and self-resolved.","['self-resolved', 'no support needed']","Unknown","Issue was resolved by the user without help desk intervention."
"INC47980217","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Title explicitly states no help desk support needed and self-resolved.","['self-resolved', 'no support needed']","Unknown","Issue was resolved by the user without help desk intervention."
"INC47980154","UserAccessAuthentication","IdentityAccess","Other","","0.86","False","A disabled Windows account is an identity/access issue; taxonomy does not have a specific 'disabled account' L3, so 'Other' under IdentityAccess fits.","['Windows account', 'disabled', 'access']","Security","Account disabled due to security policy or administrative action."
"INC47980232","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Title explicitly states no help desk support needed and self-resolved.","['self-resolved', 'no support needed']","Unknown","Issue was resolved by the user without help desk intervention."
"INC47980238","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Title explicitly states no help desk support needed and self-resolved.","['self-resolved', 'no support needed']","Unknown","Issue was resolved by the user without help desk intervention."
"INC47980247","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Title explicitly states no help desk support needed and self-resolved.","['self-resolved', 'no support needed']","Unknown","Issue was resolved by the user without help desk intervention."
"INC47980276","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Title explicitly states no help desk support needed and self-resolved.","['self-resolved', 'no support needed']","Unknown","Issue was resolved by the user without help desk intervention."
"INC47980284","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Ticket explicitly states no help desk support needed and self-resolved, which maps to informational user self-resolved.","['self-resolved', 'no help desk support']","Unknown","Issue resolved by user; no cause details provided."
"INC47980272","EndUserSupport","SupportRequests","Access Requests","","0.8","False","Request to reactivate a terminated employee’s Outlook/account is an access request handled by support.","['Outlook', 'reactivate', 'terminated employee', 'account']","Change_Related","Account was disabled due to termination; reactivation requested following status change/re-hire."
"INC47980246","EndUserSupport","SupportRequests","How-To/Config Questions","","0.75","False","User needs assistance transferring files to a new laptop using OneDrive, a how-to/config support need.","['OneDrive', 'transfer files', 'new laptop']","Change_Related","User moving to a new laptop requires guidance on OneDrive file migration."
"INC47980359","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Marked as no help desk support needed and self-resolved.","['self-resolved']","Unknown","Issue resolved by user; no cause details provided."
"INC47980264","EndUserSupport","SupportRequests","How-To/Config Questions","","0.8","False","‘How To: Reactivate an MS domain ID’ is a guidance/configuration question for support.","['How To', 'reactivate', 'MS domain ID']","Security","User’s MS domain ID was disabled; user seeks steps to reactivate (identity/security process)."
"INC47980252","CloudInfrastructure","Virtualization_Remote","Virtual Desktop Issues","","0.8","False","User cannot log in to VDI; falls under virtual desktop issues. M&A mention suggests domain/environment changes.","['M&A', 'unable to login', 'VDI']","Change_Related","Post-M&A environment/domain changes likely affecting VDI authentication."
"INC47980367","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Ticket indicates self-resolved; no help desk support required.","['self-resolved']","Unknown","Issue resolved by user; no cause details provided."
"INC47980368","TelephonyContactCenter","UnifiedCommunications","Headset Configuration","","0.7","False","‘Mute stuck’ most likely relates to headset or mic controls/configuration in UC tools.","['mute stuck', 'headset', 'mic']","Configuration","Headset/UC application mute control stuck or misconfigured."
"INC47980376","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Marked as self-resolved by user.","['self-resolved']","Unknown","Issue resolved by user; no cause details provided."
"INC47980421","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Marked as self-resolved by user.","['self-resolved']","Unknown","Issue resolved by user; no cause details provided."
"INC47980431","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Ticket explicitly states self-resolved; no Help Desk support needed. Matches informational operational event: user self-resolved.","['self-resolved', 'No Help Desk support needed']","Unknown","User resolved issue independently; no details provided."
"INC47980436","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Ticket explicitly states self-resolved; no Help Desk support needed. Matches informational operational event: user self-resolved.","['self-resolved', 'No Help Desk support needed']","Unknown","User resolved issue independently; no details provided."
"INC47980462","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Ticket explicitly states self-resolved; no Help Desk support needed. Matches informational operational event: user self-resolved.","['self-resolved', 'No Help Desk support needed']","Unknown","User resolved issue independently; no details provided."
"INC47980500","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Ticket explicitly states self-resolved; no Help Desk support needed. Matches informational operational event: user self-resolved.","['self-resolved', 'No Help Desk support needed']","Unknown","User resolved issue independently; no details provided."
"INC47980427","Network","VPN_RemoteAccess","Cisco Secure","Cisco","0.8","False","Ticket states inability to connect to VPN and mentions Cisco on Windows Wi-Fi. This aligns with VPN remote access using Cisco Secure client.","['Cannot Connect', 'VPN', 'Internet', 'Network', 'Cisco', 'Windows', 'wifi']","Infrastructure","Home Wi-Fi connectivity issues likely prevented Cisco Secure VPN from establishing a tunnel."
"INC47980502","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Ticket explicitly states self-resolved; no Help Desk support needed. Matches informational operational event: user self-resolved.","['self-resolved', 'No Help Desk support needed']","Unknown","User resolved issue independently; no details provided."
"INC47980171","UserAccessAuthentication","IdentityAccess","Windows Hello","","0.95","False","Windows Hello for Business login issue with fingerprint and forgotten PIN. Maps to Identity & Access under Windows Hello.","['Windows Hello for Business', 'Unable to login', 'fingerprint stopped working', 'forgot pin']","User_Error","User forgot Windows Hello PIN; biometric (fingerprint) enrollment not functioning."
"INC47980269","Software","ApplicationErrors","AppStore Install Failure","","0.8","False","Request to install Intradiem from Appstore implies a failure in enterprise app store installation.","['Install', 'Intradiem', 'Appstore']","Configuration","Installation likely blocked by device management policy or app catalog misconfiguration."
"INC47980569","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Ticket explicitly states self-resolved; no Help Desk support needed. Matches informational operational event: user self-resolved.","['self-resolved', 'No Help Desk support needed']","Unknown","User resolved issue independently; no details provided."
"INC47980306","Software","ConfigurationIssues","Access Denied","","0.75","False","Microsoft Office activation/license/login issues typically stem from licensing or authentication configuration, which maps to access/config issues.","['Microsoft Office', 'Activation', 'License', 'Login Issues']","Configuration","Office license assignment or activation token misconfiguration causing login/activation failure."
"INC47980318","UserAccessAuthentication","IdentityAccess","MFA/SSO Issues","","0.75","False","Login issue to Jarvis suggests an identity/authentication problem, likely SSO/MFA rather than an application crash.","[]","",""
"INC47980440","ProcessInformational","OperationalEvents","Informational Ticket","","0.8","False","Request for M&A support information is an informational event, not a technical incident.","[]","",""
"INC47980697","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","False","Ticket explicitly states no Help Desk support needed and self-resolved.","[]","",""
"INC47980447","UserAccessAuthentication","IdentityAccess","MFA/SSO Issues","","0.8","False","Unable to login to TOPS/UNET indicates a cross-application identity/SSO issue rather than a single-app error.","[]","",""
"INC47980714","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","False","Ticket explicitly states no Help Desk support needed and self-resolved.","[]","",""
"INC47980484","Software","OSProblems","Boot","","0.7","False","Windows machine showing a blank screen points to an OS boot/startup issue.","[]","",""
"INC47980776","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","False","Ticket explicitly states no Help Desk support needed and self-resolved.","[]","",""
"INC47980449","Network","ConnectivityIssues","ISP Degradation","Time Warner","0.85","False","Unable to connect to internet on wired Time Warner connection indicates ISP issue rather than VPN client failure.","[]","",""
"INC47980472","Software","OSProblems","Update","","0.75","False","Multiple long restarts are commonly associated with OS updates requiring repeated reboots.","[]","",""
"INC47980623","ProcessInformational","OperationalEvents","Informational Ticket","","0.8","False","Marked as informational despite hardware symptom; treated as an informational ticket rather than an actionable incident.","[]","",""
"INC47980796","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Description explicitly states no help desk support needed and self-resolved.","['self-resolved', 'No Help Desk support needed']","User_Error","User corrected the issue on their own; no support required."
"INC47980801","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Description explicitly states no help desk support needed and self-resolved.","['self-resolved', 'No Help Desk support needed']","User_Error","User corrected the issue on their own; no support required."
"INC47980374","Hardware","DeviceFailure","Laptop","","0.8","False","""Hardware - Not Charging or No Power"" indicates a device power issue, most commonly a laptop with battery/adapter failure.","['Hardware', 'Not Charging', 'No Power']","Infrastructure","Battery or AC adapter failure leading to no charging/no power."
"INC47980815","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Description explicitly states no help desk support needed and self-resolved.","['self-resolved', 'No Help Desk support needed']","User_Error","User corrected the issue on their own; no support required."
"INC47980670","Network","VPN_RemoteAccess","Cisco Secure","","0.9","False","Mentions Cisco Secure Client and inability to get internet, indicating a VPN remote access issue specific to Cisco Secure.","['Cisco Secure Client', 'internet', 'VPN']","Configuration","VPN profile/policy misconfiguration causing traffic not to route/allow internet access."
"INC47980832","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Description explicitly states no help desk support needed and self-resolved.","['self-resolved', 'No Help Desk support needed']","User_Error","User corrected the issue on their own; no support required."
"INC47980579","Network","ConnectivityIssues","LOA/M&A Network Issues","","0.8","False","Mentions M&A and inability to get into GTS, suggesting access impacted by M&A-related network segmentation/LOA processes.","['M&A', 'LOA', 'unable to get into GTS']","Change_Related","Access impacted by ongoing M&A network integration/LOA changes."
"INC47980834","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Description explicitly states no help desk support needed and self-resolved.","['self-resolved', 'No Help Desk support needed']","User_Error","User corrected the issue on their own; no support required."
"INC47980850","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Description explicitly states no help desk support needed and self-resolved.","['self-resolved', 'No Help Desk support needed']","User_Error","User corrected the issue on their own; no support required."
"INC47980861","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Description explicitly states no help desk support needed and self-resolved.","['self-resolved', 'No Help Desk support needed']","User_Error","User corrected the issue on their own; no support required."
"INC47980711","UserAccessAuthentication","IdentityAccess","Password Reset","","0.95","False","Request to change/reset MS domain password clearly maps to identity access password reset.","[]","User_Error","User forgot/expired domain password and needs reset."
"INC47980882","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Ticket explicitly states no help desk support needed and self-resolved; this is an informational operational event.","[]","Unknown","User resolved issue independently; cause not provided."
"INC47980476","TelephonyContactCenter","ContactCenter","Agent Desktop","","0.9","False","Genesys softphone failing to open is a contact center agent desktop application issue.","[]","Software_Bug","Genesys softphone client not launching properly, likely application glitch or fault."
"INC47980360","EndpointManagement","Security_Baselines","Disk Encryption","","0.95","False","BitLocker recovery key prompt is directly related to disk encryption baseline controls.","[]","Change_Related","TPM/firmware or recent Windows update triggered BitLocker recovery on startup."
"INC47980926","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Marked as self-resolved; no help desk support required, fits informational operational event.","[]","Unknown","Issue resolved by user; no specific cause stated."
"INC47980939","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Explicitly self-resolved—belongs to operational informational events.","[]","Unknown","Issue resolved by user; cause not specified."
"INC47980958","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Ticket states self-resolved; informational operational event.","[]","Unknown","User resolved on their own; no further cause provided."
"INC47980964","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Self-resolved ticket maps to operational informational events.","[]","Unknown","Resolved by user; no cause details."
"INC47980864","ProcessInformational","OperationalEvents","Power Outage","","0.95","False","Informational note about power outage fits operational events.","[]","Infrastructure","External facility/electrical power outage caused service interruption."
"INC47980871","Network","VPN_RemoteAccess","Cisco Secure","","0.9","False","Cisco Secure Client stuck at connecting is a VPN remote access client issue; personal WiFi/AT&T noted.","[]","Third_Party","Home ISP/Wi-Fi (AT&T) likely causing VPN connectivity problems with Cisco Secure Client."
"INC47980985","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Ticket explicitly states no Help Desk support needed and self-resolved, which maps to ProcessInformational > OperationalEvents > User Self-Resolved.","['self-resolved', 'no help desk support']","Unknown","Issue was resolved by the user; no cause provided."
"INC47980990","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","User indicated the issue was self-resolved, matching ProcessInformational > OperationalEvents > User Self-Resolved.","['self-resolved', 'no help desk support']","Unknown","User resolved the issue independently; no further details."
"INC47980770","Network","ConnectivityIssues","ISP Degradation","Granite/CenturyLink","0.85","False","Mention of wired connectivity with Granite/CenturyLink and inability to connect to internet indicates an ISP/circuit problem under Network > ConnectivityIssues > ISP Degradation.","['Cisco Secure Client', 'wired', 'Granite', 'CenturyLink', 'cannot connect to internet']","Third_Party","Likely ISP circuit issue (Granite/CenturyLink) causing loss of internet connectivity."
"INC47980705","EndpointManagement","Security_Baselines","Disk Encryption","","0.88","False","BitLocker is disk encryption; prompt after startup aligns with EndpointManagement > Security_Baselines > Disk Encryption.","['BitLocker', 'recovery key', 'startup']","Change_Related","Recent Windows/firmware/TPM change likely triggered BitLocker recovery prompt."
"INC47980759","Hardware","PeripheralMalfunction","Monitor","","0.8","False","External monitor setup/display issues map to Hardware > PeripheralMalfunction > Monitor.","['external monitor', 'setup', 'display issues']","Configuration","Incorrect display settings or cabling/docking configuration causing monitor issues."
"INC47980202","Hardware","PeripheralMalfunction","Printer","","0.78","False","Telecommuter unable to print indicates a printer peripheral issue under Hardware > PeripheralMalfunction > Printer.","['telecommuter', 'unable to print', 'printer']","Configuration","Home printer not added correctly, offline queue, or missing driver."
"INC47980543","Software","OSProblems","Other","","0.7","False","Windows Search is an OS component; generic search issues fit Software > OSProblems > Other.","['Windows', 'Search', 'issues', 'options']","Configuration","Windows Search indexing/settings likely corrupted or disabled."
"INC47980768","TelephonyContactCenter","UnifiedCommunications","Headset Configuration","","0.85","False","No audio from headset maps to UC device setup under TelephonyContactCenter > UnifiedCommunications > Headset Configuration.","['headset', 'no audio']","Configuration","Default audio device/output not configured or muted; possible driver selection issue."
"INC47980221","EndUserSupport","SupportRequests","Service Requests","","0.75","False","New/replacement clinical tablet setup is a provisioning/service request, fitting EndUserSupport > SupportRequests > Service Requests.","['clinical tablet', 'setup', 'new', 'replacement']","Unknown","Provisioning request; no incident/fault indicated."
"INC47980852","UserAccessAuthentication","IdentityAccess","MFA/SSO Issues","Microsoft","0.9","False","Microsoft Authenticator MFA setup aligns with UserAccessAuthentication > IdentityAccess > MFA/SSO Issues.","['Microsoft Authenticator', 'Optumcloud', 'MFA', 'setup']","User_Error","User needs assistance enrolling/configuring Microsoft Authenticator for OptumCloud MFA."
"INC47980908","Network","ConnectivityIssues","LAN/Wired","Mediacom","0.8","False","Ticket states inability to connect to network with a wired connection and references Mediacom; this fits a network connectivity issue for wired LAN/ISP.","['Unable to connect', 'Network', 'Mediacom', 'Wired']","Third_Party","Likely ISP-related wired connectivity issue with Mediacom causing loss of network access."
"INC47980317","ProcessInformational","OperationalEvents","Informational Ticket","","0.9","False","Described as IT Help Center - General Information and Troubleshooting; this matches an informational ticket rather than a specific technical incident.","['Help Center', 'General Information', 'Troubleshooting']","Unknown","Informational request; no specific incident cause provided."
"INC47980155","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Explicitly states no help desk support needed and self-resolved; aligns with User Self-Resolved informational event.","['Self-resolved', 'No help desk support']","Unknown","Issue resolved by user; specific cause not provided."
"INC47980164","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Explicitly states no help desk support needed and self-resolved; aligns with User Self-Resolved informational event.","['Self-resolved', 'No help desk support']","Unknown","Issue resolved by user; specific cause not provided."
"INC47980166","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Explicitly states no help desk support needed and self-resolved; aligns with User Self-Resolved informational event.","['Self-resolved', 'No help desk support']","Unknown","Issue resolved by user; specific cause not provided."
"INC47980167","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Explicitly states no help desk support needed and self-resolved; aligns with User Self-Resolved informational event.","['Self-resolved', 'No help desk support']","Unknown","Issue resolved by user; specific cause not provided."
"INC47980170","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Explicitly states no help desk support needed and self-resolved; aligns with User Self-Resolved informational event.","['Self-resolved', 'No help desk support']","Unknown","Issue resolved by user; specific cause not provided."
"INC47980186","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Explicitly states no help desk support needed and self-resolved; aligns with User Self-Resolved informational event.","['Self-resolved', 'No help desk support']","Unknown","Issue resolved by user; specific cause not provided."
"INC47980201","ProcessInformational","OperationalEvents","User Self-Resolved","","0.95","True","Explicitly states no help desk support needed and self-resolved; aligns with User Self-Resolved informational event.","['Self-resolved', 'No help desk support']","Unknown","Issue resolved by user; specific cause not provided."
"INC47980239","ProcessInformational","OperationalEvents","Informational Ticket","","0.9","False","Explicitly states Self-Service ticket and information-only; aligns with Informational Ticket under OperationalEvents.","['Self-Service', 'Information only', 'No support needed']","Unknown","Informational ticket; no issue to diagnose."
"INC47980240","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Ticket explicitly states no Help Desk support needed and was self-resolved by the user.","['self-resolved', 'no help desk support needed']","Unknown","User resolved issue independently; underlying cause not specified."
"INC47980244","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","User indicated the issue was self-resolved and no support was required.","['self-resolved', 'no help desk support needed']","Unknown","User resolved issue independently; underlying cause not specified."
"INC47980262","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Clearly marked as self-resolved; no intervention needed.","['self-resolved', 'no help desk support needed']","Unknown","User resolved issue independently; underlying cause not specified."
"INC47980279","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Self-resolved per ticket description; information-only.","['self-resolved', 'no help desk support needed']","Unknown","User resolved issue independently; underlying cause not specified."
"INC47980253","EndpointManagement","Enrollment_Compliance","Policy Enforcement","Microsoft","0.8","False","OneDrive mobile upload failure called out with Intune context, suggesting an Intune app protection or compliance policy restricting uploads.","['Intune', 'M365', 'mobile', 'OneDrive', 'unable to upload']","Configuration","Intune app protection/conditional access policy likely blocking file uploads from OneDrive mobile."
"INC47980331","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Marked self-resolved; no help desk action required.","['self-resolved', 'no help desk support needed']","Unknown","User resolved issue independently; underlying cause not specified."
"INC47980332","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Ticket states self-resolved by user.","['self-resolved', 'no help desk support needed']","Unknown","User resolved issue independently; underlying cause not specified."
"INC47980303","ProcessInformational","OperationalEvents","Informational Ticket","","0.92","False","Describes a help desk ticket submission event (Lighthouse), not an incident requiring remediation.","['Lighthouse', 'ticket submission']","Unknown","Informational record of ticket submission; no fault indicated."
"INC47980341","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","No Help Desk support needed: self-resolved per description.","['self-resolved', 'no help desk support needed']","Unknown","User resolved issue independently; underlying cause not specified."
"INC47980363","ProcessInformational","OperationalEvents","User Self-Resolved","","0.98","True","Clearly indicates self-resolved and no support needed.","['self-resolved', 'no help desk support needed']","Unknown","User resolved issue independently; underlying cause not specified."
